title,collection,status,georeferencer_id,id,thumbnail,num_gcps,center,south_west,north_east,envelope,marc034,rms_error,user_name,user_identity,date,date_time,verified_revision,verified_marc034,verified_user_name,verified_user_identity
"Cabramatta, Goodwood Estate",SLNSW_subdivision_plans,georeferenced,r1XCTAboIMuWfFKWSCPMB1/201703282221-igDCqC,a2813062,http://lh3.googleusercontent.com/JbOCG4b8TM_JupIZQQAxd5l5byFvJBZI9VGdieWPE_YnVbjoemH1PAUNbdfyRmkE-1iQCJ0QAvkCdHskg_sbR3cAiSBb,5,"-33.892340,150.894297","-33.895569,150.890596","-33.889111,150.897998","<Polygon><outerBoundaryIs><coordinates>150.894506,-33.889111 150.890596,-33.893218 150.894089,-33.895569 150.897998,-33.891462</coordinates></outerBoundaryIs></Polygon>",$dE1505326$eE1505352$fS0335320$gS0335344,0.00001522002786671904715873511471,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:21,,,,
"Hurstville, Moorville",SLNSW_subdivision_plans,georeferenced,xgvF7mDf2PXn2xoXquGpu4/201703282222-krfcIo,c032560049,http://lh3.googleusercontent.com/PWCNBSrvvxPU3cVEmQ-BMfKUpcZkBoYKY3Rh85S0oiwrHIqHW24N6a-mvs84tdfb_858qTcFKIzE5fx6fWoHrzUrvA,5,"-33.953094,151.108146","-33.956645,151.103623","-33.949544,151.112669","<Polygon><outerBoundaryIs><coordinates>151.109778,-33.949544 151.103623,-33.953203 151.106515,-33.956645 151.112669,-33.952986</coordinates></outerBoundaryIs></Polygon>",$dE1510613$eE1510645$fS0335658$gS0335723,0.00000559146577324061410123236943,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:22,,,,
"Cabramatta, The Beach Estate",SLNSW_subdivision_plans,georeferenced,kiOvBrZUWEGdGnPx9d5WpA/201703282223-Z9ncDP,a2813001,http://lh3.googleusercontent.com/wiz-Qw-2GAIkQvVtfjBmmUbANn6WBRqyY8CHYW6zgqno3RH--MgZxq-f1u0i_0MzyO7kBzWjskwgFuKwjHjNPxfeWm8M,7,"-33.905307,150.962544","-33.910032,150.957673","-33.900581,150.967415","<Polygon><outerBoundaryIs><coordinates>150.962000,-33.900581 150.957673,-33.906660 150.963088,-33.910032 150.967415,-33.903953</coordinates></outerBoundaryIs></Polygon>",$dE1505727$eE1505802$fS0335402$gS0335436,0.00005916105912174847680480918588,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:23,,,,
Artamon,SLNSW_subdivision_plans,georeferenced,lmI3yJ2r4BklOE4umUnGbz/201703282224-5jjqe4,c010440001,http://lh3.googleusercontent.com/CY9Bor4PPRM_luHtMWuK8YOnz_vW8nKNkT_8UCPfcZynSqB97HWz3O4TTzj52qnN_NOmnju6IzGVu4UALwgi8fTrrg,3,"-33.811980,151.186821","-33.817630,151.181723","-33.806329,151.191919","<Polygon><outerBoundaryIs><coordinates>151.183578,-33.806329 151.181723,-33.816633 151.190064,-33.817630 151.191919,-33.807326</coordinates></outerBoundaryIs></Polygon>",$dE1511054$eE1511130$fS0334822$gS0334903,0.00000000000000000000000000000000,"Julanna Hennessy, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:24,,,,
Chatswood,SLNSW_subdivision_plans,georeferenced,WibL1UxLBof358i22NfoWW/201703282224-C2doMF,c035650053,http://lh3.googleusercontent.com/fp9hbg3eWiF-DV2M4KJWDQZEL6MVu2duktCIENzzb3xAmkbfyNCGHdvZFJiWcLp5LILfiS6r6GqaAOk1caT2hD5rvA,4,"-33.796218,151.185095","-33.799938,151.177644","-33.792499,151.192545","<Polygon><outerBoundaryIs><coordinates>151.177644,-33.796197 151.180559,-33.799938 151.192545,-33.796239 151.189630,-33.792499</coordinates></outerBoundaryIs></Polygon>",$dE1511039$eE1511133$fS0334732$gS0334759,0.00019483692608567544711332952811,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:24,,,,
Bayview Pittwater,SLNSW_subdivision_plans,georeferenced,gpUbZ2QIp8kjQr4xlJISUn/201703282226-qsFh1k,c029500002,http://lh3.googleusercontent.com/7DOODf8MPHDI9puOLpuV2q-V-VEOWzqalX2Y7srWcwJ02MirIQFagHNdWKu-x4nFMcOJXDkbV2_Ip1o7V6xdVOZL8v0,6,"-33.660135,151.301149","-33.664811,151.296456","-33.655458,151.305841","<Polygon><outerBoundaryIs><coordinates>151.299442,-33.655458 151.296456,-33.663161 151.302855,-33.664811 151.305841,-33.657109</coordinates></outerBoundaryIs></Polygon>",$dE1511747$eE1511821$fS0333919$gS0333953,0.00001858243698122371363647825637,"adam hinshaw, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:26,,,,
"Brighton-Le-Sands, Shady Nook Estate",SLNSW_subdivision_plans,georeferenced,mHVhvhvd3vlcVLzRpm9hjs/201703282227-OzSXF4,c032790023,http://lh3.googleusercontent.com/PEYaxAbMv_yR7wHoDLu4GwVAahMB--kFEpUbs5VsvDtQG4OqO9kUUORDI3_53zSOvwi_j2JTR7peUPKYr3wBT3OXGes,6,"-33.960429,151.155817","-33.963723,151.152473","-33.957134,151.159161","<Polygon><outerBoundaryIs><coordinates>151.155510,-33.957134 151.152473,-33.962100 151.156124,-33.963723 151.159161,-33.958758</coordinates></outerBoundaryIs></Polygon>",$dE1510908$eE1510932$fS0335725$gS0335749,0.00003182971424363775444794227854,"Bayside Council, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:27,,,,
Banksmeadow,SLNSW_subdivision_plans,georeferenced,2f18gTkpHt9iK5sXBdYq74/201703282228-MQtJZV,c027520001,http://lh3.googleusercontent.com/-pmZ-13CaGyky9WgY9rBlWxTNw8y5vwfkDuRMVKzw_HuZdgv6ZnpC9Zl9Lb-Q9jK2O3qXoIV2ZjmUMaTe3FqqmWEt7W3,9,"-33.957995,151.219919","-33.961614,151.214816","-33.954377,151.225022","<Polygon><outerBoundaryIs><coordinates>151.216007,-33.954377 151.214816,-33.960408 151.223832,-33.961614 151.225022,-33.955583</coordinates></outerBoundaryIs></Polygon>",$dE1511253$eE1511330$fS0335715$gS0335741,0.00004700532346208089265211099717,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:28,,,,
Banksmeadow,SLNSW_subdivision_plans,georeferenced,wKLVjkPcuC6Oxx23LAHwZG/201703282229-VT15a8,c027520005,http://lh3.googleusercontent.com/SUmZvKXYB7_cEhCcX-BHbmQZ_09WZIaFUBdU4HlkBcNHCkkIpgz_1FzKPJsKZpqJWDIpYM423CImu0y6iBvufipBEog,6,"-33.956325,151.206724","-33.959881,151.203641","-33.952769,151.209807","<Polygon><outerBoundaryIs><coordinates>151.205015,-33.952769 151.203641,-33.959185 151.208433,-33.959881 151.209807,-33.953465</coordinates></outerBoundaryIs></Polygon>",$dE1511213$eE1511235$fS0335709$gS0335735,0.00001556162864800318310597171401,"adam hinshaw, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:29,,,,
"Bondi, Plowmans Estate",SLNSW_subdivision_plans,georeferenced,gA4FaOX5xa1JMVXZpB1ndk/201703282230-bE181Q,c032770058,http://lh3.googleusercontent.com/FquaH_Yx04qno5V-S09MaHz1fpIjUvdVmqam3XnWOlGY3O0pieqfkq5uzwoZ6FfQQnV36RbikUPFhtJRbR7X0ha2tw,3,"-33.882474,151.274617","-33.885216,151.272349","-33.879733,151.276885","<Polygon><outerBoundaryIs><coordinates>151.272968,-33.879733 151.272349,-33.884810 151.276267,-33.885216 151.276885,-33.880139</coordinates></outerBoundaryIs></Polygon>",$dE1511620$eE1511636$fS0335247$gS0335306,0.00000000000002842170943040400743,"Julanna Hennessy, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:30,,,,
parramatta Heights,SLNSW_subdivision_plans,georeferenced,cuKIIqFOEh5elarnAqYgBI/201703282232-o0mOah,c029490018,http://lh3.googleusercontent.com/oEAU94FtA6IEkJeC5xQ4xw40VSELdd-MqF2pbzXw-7EPet7PdOgLibgB5ey02eVurXfbvO573avBNa7Gt-YESAbKld2d,7,"-33.792713,151.020303","-33.795741,151.016712","-33.789686,151.023894","<Polygon><outerBoundaryIs><coordinates>151.016712,-33.792429 151.020749,-33.795741 151.023894,-33.792998 151.019857,-33.789686</coordinates></outerBoundaryIs></Polygon>",$dE1510100$eE1510126$fS0334722$gS0334744,0.00000989239821542655173368212285,"Mark Wilson, Geoff Barker, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:32,,,,
"Belmore, Terminus Estate",SLNSW_subdivision_plans,georeferenced,QWYPI5zFJIxQ4u8vPRkaN8/201703282236-eVOBQy,c029510021,http://lh3.googleusercontent.com/ds9w5B8-T60kXsd5-l1aJM7DjyVf4lX1Qp86aAoCqWKHhlYpSRju86dM6xq0mMGtIYUHRfaqHrEAZOBt_tvSBG-nFQ,4,"-33.916185,151.085541","-33.918932,151.082716","-33.913438,151.088366","<Polygon><outerBoundaryIs><coordinates>151.082716,-33.914879 151.084842,-33.918932 151.088366,-33.917490 151.086239,-33.913438</coordinates></outerBoundaryIs></Polygon>",$dE1510457$eE1510518$fS0335448$gS0335508,0.00001011265446235546325585898803,"Linda Forbes, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:36,,,,
"Canterbury, Glenmore Central Estate",SLNSW_subdivision_plans,georeferenced,a0D5kUBil06tweQxytDA0k/201703282236-hg73wX,a5371042,http://lh3.googleusercontent.com/_noRiWnROanr1R2DC7f4ZpIVdlcpx4PXdzveed0SJiZS0tpqgzoWFJageY9WUAj0e_Fc61mc10yBqnTi2xRW86bdGg,6,"-33.919494,151.111327","-33.921848,151.108103","-33.917141,151.114551","<Polygon><outerBoundaryIs><coordinates>151.109768,-33.917141 151.108103,-33.921151 151.112886,-33.921848 151.114551,-33.917838</coordinates></outerBoundaryIs></Polygon>",$dE1510629$eE1510652$fS0335501$gS0335518,0.00012980485719573344100853662386,"Amanda Mar, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:36,,,,
Auburn,SLNSW_subdivision_plans,georeferenced,aNb3YQThLe9FzIPRo5UoQ9/201703282237-2qs9tS,c027300005,http://lh3.googleusercontent.com/ru6YeFEE0E9DlbASQCUdeeCAzg6e14B0DScHmEVaFaedl6baZYue3rsGRnrb_Lh_PrTiDiunp3iXE1PpCAooTnW52Gl0,5,"-33.858496,151.029373","-33.862193,151.025794","-33.854800,151.032951","<Polygon><outerBoundaryIs><coordinates>151.025794,-33.860814 151.032137,-33.862193 151.032951,-33.856178 151.026609,-33.854800</coordinates></outerBoundaryIs></Polygon>",$dE1510132$eE1510158$fS0335117$gS0335143,0.00003029318366231544793105989744,"Amanda Mar, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:37,,,,
"Campsie, Troy's Estate",SLNSW_subdivision_plans,georeferenced,CDxacjrhlkMe56J8sIriZT/201703282238-sPqppO,c033570044,http://lh3.googleusercontent.com/e5iug5Pxl-u_TNLDrX91169sRosLIBE4G8_S0QFLQklhMjjJHeuVcNr6OY53URAzyTT8D3iLSspnzegepVNdWF5RbiQ,4,"-33.920271,151.100346","-33.924832,151.095708","-33.915709,151.104984","<Polygon><outerBoundaryIs><coordinates>151.095708,-33.917919 151.099758,-33.924832 151.104984,-33.922622 151.100933,-33.915709</coordinates></outerBoundaryIs></Polygon>",$dE1510544$eE1510617$fS0335456$gS0335529,0.00000772418574908469520888185111,"Hayley Cheng, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:38,,,,
Hornsby,SLNSW_subdivision_plans,georeferenced,wHMASRQGjvWtGZ7gi6iHCM/201703282239-gO4fRB,c011580003,http://lh3.googleusercontent.com/H2eBooUuVRWjX9kr0q15gsx7Ai9Q7Z7YJuuQc6pWIer3_kRc6wvR7byTxBUaFjxe9Ke0PP9mBbadH8mJoJAPZPefOA,4,"-33.691479,151.106880","-33.699541,151.096245","-33.683416,151.117516","<Polygon><outerBoundaryIs><coordinates>151.112824,-33.683416 151.096245,-33.687635 151.100936,-33.699541 151.117516,-33.695322</coordinates></outerBoundaryIs></Polygon>",$dE1510546$eE1510703$fS0334100$gS0334158,0.00009446212338050252884345814319,"Geoff Barker, Deborah Phoebus, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:39,,,,
"Canterbury, Mildura Estate",SLNSW_subdivision_plans,georeferenced,FEVW3zmpGe7xx2F6U2oswu/201703282252-EAISGD,a5371036,http://lh3.googleusercontent.com/MOJbs3Ly9qfaaYDBBsfb3tUMQNVJdoacuUz4wyqX3bbdzr3JVXRMnaSqdLoLvJfAYDu-fA93ichTPNvar7UcTYRz9w,6,"-33.906607,151.105710","-33.911302,151.098846","-33.901913,151.112575","<Polygon><outerBoundaryIs><coordinates>151.098846,-33.902079 151.099094,-33.911302 151.112575,-33.911135 151.112327,-33.901913</coordinates></outerBoundaryIs></Polygon>",$dE1510555$eE1510645$fS0335406$gS0335440,0.00002013831758676945998592575093,"Don Shearman, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:52,,,,
"Brookvale, Redman's Estate",SLNSW_subdivision_plans,georeferenced,8z4mnG19POo11acWqdlcBa/201703282252-XCLEZE,c032810018,http://lh3.googleusercontent.com/PDkVQy9638qGfOHcEDO5YasX32tHakv4tYKalU5H_qXTNRU9RSMf7b0lVkgOO-nT3LmidAzpTmoiXpcb0hCEnQ6ekg,5,"-33.758845,151.272132","-33.764649,151.266367","-33.753041,151.277896","<Polygon><outerBoundaryIs><coordinates>151.268478,-33.753041 151.266367,-33.763342 151.275785,-33.764649 151.277896,-33.754348</coordinates></outerBoundaryIs></Polygon>",$dE1511558$eE1511640$fS0334510$gS0334552,0.00005665864673209715515148771070,"Don Shearman, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:52,,,,
Greenacre,SLNSW_subdivision_plans,georeferenced,cuwZQqB7z2n6Ho6BGBGH1y/201703282253-j5a7L7,c028140047,http://lh3.googleusercontent.com/8y5Z_Ne48DuM6KcvIQUkAPRigcifDI_70yZAh9pOUKUGARXQnZJDu11kb1xMdXUgWMJFyjncBlPtVP2JW89YYDWMdXc,36,"-33.907985,151.036336","-33.924474,151.020374","-33.891496,151.052299","<Polygon><outerBoundaryIs><coordinates>151.026122,-33.891496 151.020374,-33.921058 151.046551,-33.924474 151.052299,-33.894912</coordinates></outerBoundaryIs></Polygon>",$dE1510113$eE1510308$fS0335329$gS0335528,0.00009232066633839507553780517890,"Amanda Mar, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:53,,,,
Balmain,SLNSW_subdivision_plans,georeferenced,x6k23KkxiFSnXkLVC4PsOP/201703282253-zQnbMY,c027590019,http://lh3.googleusercontent.com/wWYCrnttv6qbHg5kpTCaqpNa4x7dlSkZ-V6JsdKd0-5iyTbQSNM8v9NlujJF8OV4wEgqdnz9H-jZaGpQe0BsMqxYUA,9,"-33.861311,151.178829","-33.880767,151.157202","-33.841856,151.200457","<Polygon><outerBoundaryIs><coordinates>151.176149,-33.841856 151.157202,-33.866561 151.181510,-33.880767 151.200457,-33.856061</coordinates></outerBoundaryIs></Polygon>",$dE1510925$eE1511201$fS0335030$gS0335250,0.00010426427688855015014999377820,"Dianne Douglas, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:53,,,,
"Waverley, Lily Grange Estate",SLNSW_subdivision_plans,georeferenced,JFnBWNcKO6LGk5NiwoFrlj/201703282254-ZLMgEd,c032800045,http://lh3.googleusercontent.com/PwBK17CKUapeccTJijrYt-1GqudQVjk-ZbHfGLndn6RlFQ9QCUivBTMwKNXsFMIqpzlZnE75Vh9L7AlrVlkZhtXuew,5,"-33.903040,151.258786","-33.904871,151.257214","-33.901209,151.260359","<Polygon><outerBoundaryIs><coordinates>151.257796,-33.901209 151.257214,-33.904444 151.259777,-33.904871 151.260359,-33.901636</coordinates></outerBoundaryIs></Polygon>",$dE1511525$eE1511537$fS0335404$gS0335417,0.00001452274403287719700575246484,"Michael Oliver, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:54,,,,
"Pittwater, By The Lake Estate",SLNSW_subdivision_plans,georeferenced,lfbTTQNY89xfOHtk5TXiX7/201703282255-3VGgtY,c035690004,http://lh3.googleusercontent.com/lSHhdYHYo-qAtt2VL2dUNVWr4akeerHvQkDLeRRiad_BOsGYb_PH8u7mWTzxnLekccVu9Di3_92X2SEjSDTQkLsBWw,8,"-33.652552,151.274484","-33.663143,151.265491","-33.641962,151.283477","<Polygon><outerBoundaryIs><coordinates>151.269938,-33.641962 151.265491,-33.661496 151.279029,-33.663143 151.283477,-33.643608</coordinates></outerBoundaryIs></Polygon>",$dE1511555$eE1511700$fS0333831$gS0333947,0.00023979680628378080868221000621,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:55,,,,
"Botany, Trevelyan Estate",SLNSW_subdivision_plans,georeferenced,yWkAmnxEZKfNQFOFTUHgbm/201703282256-4g7gpy,a6883033,http://lh3.googleusercontent.com/t6r-0fAx7O3CMKh-2gDQrDxER2Z63lqIqBWQ5qsorXsQVoFrrIJbZCaR6JJIaSwWSa-VxmRWwIonK626qL9Txa5bcxE,6,"-33.948744,151.207702","-33.951368,151.205360","-33.946121,151.210043","<Polygon><outerBoundaryIs><coordinates>151.206358,-33.946121 151.205360,-33.950634 151.209045,-33.951368 151.210043,-33.946855</coordinates></outerBoundaryIs></Polygon>",$dE1511219$eE1511236$fS0335646$gS0335704,0.00004797473101304450872903531455,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:56,,,,
"Bondi, Crown Lands",SLNSW_subdivision_plans,georeferenced,oyWzcXAyBTWbfAYjZYADGD/201703282257-V3zDUT,c032770032,http://lh3.googleusercontent.com/6HqPz17yyzBD3qP5EEFQmYZGleQxORo3Jx3fn6mZX4fzQIUmLfRxK48Aw8_tPQYcqmUxnExDCwtajl2v70abAODkbig,5,"-33.886201,151.278423","-33.888326,151.276472","-33.884077,151.280374","<Polygon><outerBoundaryIs><coordinates>151.277050,-33.884077 151.276472,-33.887917 151.279796,-33.888326 151.280374,-33.884486</coordinates></outerBoundaryIs></Polygon>",$dE1511635$eE1511649$fS0335302$gS0335317,0.00000876953427262290493562554849,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:57,,,,
Canterbury heights,SLNSW_subdivision_plans,georeferenced,lmwE2AKiZ4AdJRLXTCAXEG/201703282257-hZuXrr,a5371082,http://lh3.googleusercontent.com/ztSgjFR2YTf7a5xkzMLyR11zPUa27aE7Xy4gvBOaUmrGc6gsGWcEoJI59r4Mk9zbvUbgQ1jfnF_hFhZ-ToFFsD1xGQ,5,"-33.924735,151.085129","-33.932425,151.077287","-33.917044,151.092971","<Polygon><outerBoundaryIs><coordinates>151.077287,-33.920278 151.082976,-33.932425 151.092971,-33.929192 151.087283,-33.917044</coordinates></outerBoundaryIs></Polygon>",$dE1510438$eE1510534$fS0335501$gS0335556,0.00002212994714196113790489334194,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:57,,,,
"Bondi, The Homestead",SLNSW_subdivision_plans,georeferenced,1mzAsrEcITM89oMsGZdeYp/201703282258-EF8B9h,c032770054,http://lh3.googleusercontent.com/EeT3t8GoFPhzfUvu_Ax0T4qZ5DDbz7aQ5xa_GGSq-lXZ83yHb4SH4HF1TXkt7BaMLYMaHgEF84xWMco4agi_hAomM1g,10,"-33.892143,151.271056","-33.894132,151.267927","-33.890153,151.274186","<Polygon><outerBoundaryIs><coordinates>151.267927,-33.893335 151.273649,-33.894132 151.274186,-33.890950 151.268464,-33.890153</coordinates></outerBoundaryIs></Polygon>",$dE1511604$eE1511627$fS0335324$gS0335338,0.00005788795150092715147442309909,"Amanda Mar, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:58,,,,
"Canley Vale, The Centre Estate",SLNSW_subdivision_plans,georeferenced,he0kQo8jYhJ6VgwQa1vyFR/201703282259-ZLNyBt,c033580005,http://lh3.googleusercontent.com/QHv8Gp80ZM1KQ60IvgogNtiYZYVTfuVHY7KhRdlTxncbIgUxsZSU-RU35WQe3NIG9dZIS8M9Tg-CfJG2k1Dj9cH8Rg,3,"-33.892071,150.950896","-33.897077,150.946024","-33.887064,150.955768","<Polygon><outerBoundaryIs><coordinates>150.949274,-33.887064 150.946024,-33.895065 150.952518,-33.897077 150.955768,-33.889076</coordinates></outerBoundaryIs></Polygon>",$dE1505645$eE1505720$fS0335313$gS0335349,0.00000000000000000000000000000000,"Amanda Mar, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:59,,,,
"Bexley, Kingsland Estate",SLNSW_subdivision_plans,georeferenced,hlWdgH5Ejxgc8BQxXZxJxL/201703282259-Gr2rU6,c032560040,http://lh3.googleusercontent.com/hBzZ_iJpN3-KWH2X1pH3OKiQIdvIcM6xbhHhrHeNeJx9aNGZh2MGu9Kw24jJ5sdvN8cnccS0u7uKU7-Vn1HD5sopajFd,4,"-33.937926,151.116618","-33.941930,151.112418","-33.933922,151.120818","<Polygon><outerBoundaryIs><coordinates>151.112418,-33.934565 151.113426,-33.941930 151.120818,-33.941288 151.119811,-33.933922</coordinates></outerBoundaryIs></Polygon>",$dE1510644$eE1510714$fS0335602$gS0335630,0.00001516858201684486783346935551,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 22:59,,,,
"Blacktown, Kildare Estate",SLNSW_subdivision_plans,georeferenced,bST9GjBMJtMmG0IhMDKm21/201703282300-ZtRl0z,c032740020,http://lh3.googleusercontent.com/QauhkAGqpth2enY6Of_HnGPWv05hAE4vFRvyIiF3c1dFPK0mE_IUlFWRHXEMTh0EQ__fmateWOrtc3ehzd2_pqyzYQ,9,"-33.772162,150.900429","-33.778223,150.890415","-33.766101,150.910444","<Polygon><outerBoundaryIs><coordinates>150.892204,-33.766101 150.890415,-33.775843 150.908654,-33.778223 150.910444,-33.768481</coordinates></outerBoundaryIs></Polygon>",$dE1505325$eE1505437$fS0334557$gS0334641,0.00001779118935220053116874963650,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 23:00,,,,
Bardwell park,SLNSW_subdivision_plans,georeferenced,qJcYd0w9RTt0s5Pbs269jH/201703282301-jrKe2Z,c028650006,http://lh3.googleusercontent.com/zDqXMAv0NTTPhd5LK4tFO1rBSVxUqHDbO17RKpsqb6zeQ23nm-UZn8m-jxiL-Mcd2EBuBxDcthm5Gnu5u0Jk2ZzU_s0,8,"-33.935493,151.132423","-33.939193,151.128049","-33.931793,151.136797","<Polygon><outerBoundaryIs><coordinates>151.129251,-33.931793 151.128049,-33.938239 151.135595,-33.939193 151.136797,-33.932747</coordinates></outerBoundaryIs></Polygon>",$dE1510740$eE1510812$fS0335554$gS0335621,0.00003648117719491748985830709140,"Mark Wilson, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 23:01,,,,
"Kogarah, Sea View heights",SLNSW_subdivision_plans,georeferenced,d69jN49GWlHsPc1Wtm85Ki/201703282302-fitdAI,c032560046,http://lh3.googleusercontent.com/dwLSGK_Hdq0miv5K5tkVmNb--gfC8xkCPdlW1k-cSHtMlPz-wjLbt1kG47DhbnorCrlv3IuMJRm06hPZlsbV3EWtxzc,3,"-33.960491,151.120220","-33.964551,151.114828","-33.956432,151.125611","<Polygon><outerBoundaryIs><coordinates>151.114828,-33.960836 151.117906,-33.964551 151.125611,-33.960146 151.122534,-33.956432</coordinates></outerBoundaryIs></Polygon>",$dE1510653$eE1510732$fS0335723$gS0335752,0.00000000000000000000000000000000,"Julanna Hennessy, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 23:02,,,,
"Cabramatta, Cabramatta Hill",SLNSW_subdivision_plans,georeferenced,2Xory5Bm6uAx0J1Qgdxho3/201703282306-4Sfint,c032920021,http://lh3.googleusercontent.com/0Q70IgmkEv3oAIhycIQQboeA80DK-KcIVDntac33wGdQ-cN5wurS_pOuUGY5997Y1OYSZQGqD7Dt4puXduvaQ5i59NVh,6,"-33.895819,150.944727","-33.899986,150.938077","-33.891651,150.951377","<Polygon><outerBoundaryIs><coordinates>150.939597,-33.891651 150.938077,-33.898490 150.949856,-33.899986 150.951377,-33.893147</coordinates></outerBoundaryIs></Polygon>",$dE1505617$eE1505704$fS0335329$gS0335359,0.00008219247053634868302798843764,"Geoff Barker, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 23:06,,,,
Centennial Park Lands,SLNSW_subdivision_plans,georeferenced,abv1h4T9GqBnogpyymuLIL/201703282307-33EEZm,c035610007,http://lh3.googleusercontent.com/-34YR5Dqp_XK4JUgIoEa2JQmfuvHISBEkD_12wSR4BS-DBNjH7D2aW0hLo57cpYYfP5DXXAinNnCN7bUHuY8uYdMl8s,6,"-33.889932,151.229771","-33.896069,151.223734","-33.883794,151.235807","<Polygon><outerBoundaryIs><coordinates>151.225699,-33.883794 151.223734,-33.894772 151.233843,-33.896069 151.235807,-33.885091</coordinates></outerBoundaryIs></Polygon>",$dE1511325$eE1511408$fS0335301$gS0335345,0.00003675045095101468794248494865,"Geoff Barker, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 23:07,,,,
"Brookvale, Tram Estate",SLNSW_subdivision_plans,georeferenced,cjOWcFeoA1toOebVmPxIM4/201703282307-Vf2i3M,c032810009,http://lh3.googleusercontent.com/_7EfDw2T9e5fvsR05eWXODSsPeocgefV385Xlx_for2Lymx-VXuwnViOWHLzNOhqoMdeL8TCxGTmpQyE94TGDfJO9SE,3,"-33.767711,151.273704","-33.769798,151.271842","-33.765625,151.275565","<Polygon><outerBoundaryIs><coordinates>151.272628,-33.765625 151.271842,-33.769187 151.274779,-33.769798 151.275565,-33.766235</coordinates></outerBoundaryIs></Polygon>",$dE1511618$eE1511632$fS0334556$gS0334611,0.00000000000000710542735760100186,"Golda, Ted Bell",8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/28/2017,03/28/2017 23:07,,,,
